"Codigo","Edad","Empleado","Estado Civil","Ocupacion","Genero","Horas por semana","Pais"
44377,24,"Publico-Departamental","Soltero","Fuerzas Armadas","Male",40,"United-States"
44477,44,"Privado","Casado","Personal especializado","Male",40,"United-States"
44677,20,"Privado","Soltero","Ventas","Male",35,"United-States"
44777,44,"Privado","Viudo","Ejecutivo y Gerencial","Female",40,"United-States"
44877,51,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
44977,20,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
45077,17,,"Soltero",,"Female",5,"United-States"
45177,19,"Privado","Soltero","Personal de inspeccion ","Female",40,"United-States"
45277,45,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",55,"United-States"
45377,60,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
45577,44,"Independiente","Casado","Ventas","Female",40,"United-States"
45677,40,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
45777,30,"Privado","Casado","Ejecutivo y Gerencial","Female",40,"United-States"
45877,38,"Privado","Casado","Transporte","Male",50,"United-States"
45977,23,"Privado","Casado","Transporte","Male",60,"United-States"
46077,32,,"Casado",,"Male",40,"United-States"
46177,44,"Privado","Soltero","Agricultura","Male",40,"United-States"
46277,54,"Publico-Municipal","Casado","Transporte","Male",40,"United-States"
46377,32,"Privado","Casado","Personal especializado","Male",50,"United-States"
46477,50,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
46577,24,"Privado","Soltero","Apoyo técnico","Female",20,"United-States"
46677,37,"Privado","Casado","Personal administrativo","Female",60,"United-States"
46777,52,"Privado","Divorciado","Transporte","Male",40,"United-States"
46877,38,"Privado","Casado","Transporte","Male",40,"United-States"
46977,49,"Privado","Casado","Ejecutivo y Gerencial","Male",45,"United-States"
47077,30,"Privado","Casado","Apoyo técnico","Female",16,"United-States"
47177,60,"Privado","Soltero","Personal especializado","Male",40,"United-States"
47277,22,,"Soltero",,"Male",40,"United-States"
47377,35,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",40,"United-States"
47477,30,"Privado","Soltero","Transporte","Male",60,"United-States"
47577,67,"Privado","Divorciado","Servicios generales","Female",24,"United-States"
47677,46,"Privado","Soltero","Mantenimiento y Reparaciones generales","Female",40,"United-States"
47777,17,"Privado","Soltero","Servicios generales","Male",6,"United-States"
47877,22,"Privado","Soltero","Personal de aseo","Male",30,"United-States"
47977,27,"Privado","Soltero","Servicios generales","Male",40,"United-States"
48077,23,"Privado","Soltero","Servicios generales","Female",35,"United-States"
48277,43,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",20,"United-States"
48377,28,"Publico-Nacional","Soltero","Personal especializado","Male",20,"United-States"
48477,41,"Privado","Casado","Mantenimiento y Reparaciones generales","Female",40,"United-States"
48577,52,,"Soltero",,"Male",40,"United-States"
48677,25,"Privado","Casado","Personal administrativo","Female",20,"United-States"
48777,63,,"Casado",,"Male",35,"United-States"
48877,59,"Publico-Municipal","Casado","Transporte","Male",45,"United-States"
48977,45,"Publico-Municipal","Divorciado","Personal especializado","Female",40,"United-States"
49077,38,"Privado","Casado","Ventas","Male",60,"United-States"
49177,40,"Privado","Soltero","Servicios generales","Female",35,"United-States"
49277,46,"Publico-Departamental","Divorciado","Personal administrativo","Male",40,"United-States"
49377,35,"Privado","Soltero","Ejecutivo y Gerencial","Female",60,"United-States"
49477,34,"Privado","Divorciado","Personal especializado","Female",25,"United-States"
49577,33,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",20,"United-States"
49677,41,"Privado","Divorciado","Personal administrativo","Female",36,"United-States"
49777,20,"Privado","Soltero","Personal de inspeccion ","Male",40,"United-States"
49977,26,"Privado","Soltero","Personal especializado","Female",35,"United-States"
50077,72,,"Casado",,"Male",20,"United-States"
50277,62,"Publico-Municipal","Casado","Transporte","Male",40,"United-States"
50377,52,"Privado",,"Personal administrativo","Male",40,"United-States"
50577,25,"Privado","Soltero","Ventas","Female",40,"United-States"
50677,24,"Privado","Soltero","Ejecutivo y Gerencial","Male",40,"United-States"
50777,19,"Privado","Soltero","Servicios de Telecomunicaciones","Male",8,"United-States"
50877,43,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
50977,47,"Publico-Municipal","Separado","Personal administrativo","Female",40,"United-States"
51077,39,"Privado","Divorciado","Servicios generales","Female",40,"United-States"
51177,49,"Privado","Casado","Personal de aseo","Male",42,"United-States"
51277,53,,"Viudo",,"Female",30,"United-States"
51377,32,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",45,"United-States"
51477,34,"Privado","Casado","Personal especializado","Male",50,"United-States"
51577,28,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",45,"United-States"
51677,57,,"Viudo",,"Female",38,"United-States"
51777,25,"Privado","Soltero","Personal administrativo","Female",20,"United-States"
51877,20,,"Soltero",,"Male",24,"United-States"
51977,21,,"Soltero",,"Female",35,"United-States"
52077,34,"Privado","Casado","Personal especializado","Male",50,"United-States"
52177,38,"Independiente","Casado","Ejecutivo y Gerencial","Male",80,"United-States"
52277,50,"Privado","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
52377,24,"Publico-Municipal","Divorciado","Personal de aseo","Male",50,"United-States"
52477,37,"Publico-Municipal","Casado","Apoyo técnico","Male",45,"United-States"
52577,44,"Privado","Divorciado","Personal de inspeccion ","Male",58,"United-States"
52677,28,"Privado","Casado","Ventas","Female",40,"United-States"
52777,42,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
52877,74,"Privado","Divorciado","Personal administrativo","Female",9,"United-States"
52977,38,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",50,"United-States"
53077,44,"Independiente","Casado","Personal especializado","Male",40,"United-States"
53277,26,"Privado","Soltero","Personal de inspeccion ","Male",40,"United-States"
53377,36,"Privado","Casado","Servicios generales","Male",40,"United-States"
53477,41,"Privado","Casado","Ejecutivo y Gerencial","Female",50,"United-States"
53577,67,"Privado","Casado","Personal especializado","Male",48,"United-States"
53677,39,"Publico-Municipal","Casado","Apoyo técnico","Male",50,"United-States"
53777,57,"Privado","Viudo","Personal de seguridad","Female",30,"United-States"
53877,29,"Privado","Separado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
53977,31,"Independiente","Soltero","Agricultura","Female",45,"United-States"
54077,34,,"Soltero",,"Female",40,"United-States"
54177,44,"Privado","Casado","Transporte","Male",40,"United-States"
54277,29,"Privado","Soltero","Personal especializado","Male",40,"United-States"
54377,30,"Privado","Soltero","Personal de aseo","Female",40,"United-States"
54477,27,"Privado","Soltero","Transporte","Male",40,"United-States"
54577,27,"Privado","Casado","Ventas","Male",50,"United-States"
54677,32,"Privado","Soltero","Personal de aseo","Female",45,"United-States"
54777,58,"Privado","Casado","Servicios generales","Female",8,"United-States"
54877,35,"Publico-Municipal","Casado","Servicios de Telecomunicaciones","Male",40,"United-States"
54977,21,"Privado","Soltero","Personal de aseo","Male",36,"United-States"
55077,28,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",40,"United-States"
55177,46,"Independiente","Divorciado","Ejecutivo y Gerencial","Male",50,"United-States"
55277,36,"Independiente","Separado","Servicios generales","Female",40,"United-States"
55377,72,"Privado","Viudo","Personal administrativo","Female",40,"United-States"
55477,35,"Privado","Casado","Personal de inspeccion ","Female",40,"United-States"
55577,33,"Publico-Departamental","Divorciado","Mantenimiento y Reparaciones generales","Female",40,"United-States"
55677,69,"Privado","Soltero","Personal de inspeccion ","Female",40,"United-States"
55777,35,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
55977,34,"Privado","Casado","Apoyo técnico","Female",32,"United-States"
56177,28,"Privado","Soltero","Transporte","Male",55,"United-States"
56277,54,"Privado","Casado","Ventas","Male",35,"United-States"
56377,47,"Privado","Casado","Personal especializado","Male",50,"United-States"
56477,24,"Privado","Soltero","Personal de aseo","Female",40,"United-States"
56577,52,"Independiente","Casado","Personal especializado","Male",60,"United-States"
56677,20,"Privado","Soltero","Personal de aseo","Male",48,"United-States"
56777,43,"Independiente","Casado","Ejecutivo y Gerencial","Male",45,"United-States"
56977,29,"Independiente","Separado","Mantenimiento y Reparaciones generales","Male",35,"United-States"
57077,47,"Privado","Divorciado","Ejecutivo y Gerencial","Male",42,"United-States"
57177,24,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",40,"United-States"
57277,51,"Privado","Casado","Personal especializado","Male",40,"United-States"
57377,17,"Privado","Soltero","Ventas","Male",12,"United-States"
57477,37,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
57577,27,"Privado","Soltero","Personal especializado","Female",70,"United-States"
57677,29,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
57777,18,,"Soltero",,"Male",25,"United-States"
57877,36,"Independiente","Divorciado","Ventas","Female",35,"United-States"
57977,58,"Publico-Municipal","Soltero","Personal especializado","Female",40,"United-States"
58077,26,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",45,"United-States"
58177,65,,"Casado",,"Male",30,"United-States"
58277,57,"Privado","Casado","Ventas","Male",40,"United-States"
58377,59,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
58477,27,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
58577,31,"Independiente","Soltero","Apoyo técnico","Male",40,"United-States"
58677,21,"Privado","Soltero","Ventas","Female",24,"United-States"
58777,29,"Privado","Soltero","Personal administrativo","Male",60,"United-States"
58877,18,"Privado","Soltero","Servicios generales","Male",40,"United-States"
58977,52,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",47,"United-States"
59077,57,"Independiente","Divorciado","Personal especializado","Male",80,"United-States"
59177,42,,"Casado",,"Male",40,"United-States"
59277,55,,"Casado",,"Female",40,"United-States"
59377,60,"Privado","Soltero","Transporte","Male",48,"United-States"
59577,23,"Privado","Soltero","Personal administrativo","Female",40,"United-States"
59677,27,"Privado","Soltero","Ventas","Male",40,"United-States"
59777,23,,"Soltero",,"Female",25,"United-States"
59877,42,"Independiente","Casado","Personal especializado","Male",50,"United-States"
59977,25,"Privado","Soltero","Apoyo técnico","Male",40,"United-States"
60077,49,"Privado","Soltero","Personal especializado","Female",45,"United-States"
60177,32,"Privado","Soltero","Apoyo técnico","Male",40,"United-States"
60277,19,"Privado","Soltero","Personal administrativo","Male",28,"United-States"
60377,60,"Privado","Divorciado","Servicios generales","Female",40,"United-States"
60477,42,"Publico-Municipal","Casado","Servicios generales","Male",40,"United-States"
60577,35,"Independiente","Soltero","Agricultura","Male",40,"United-States"
60677,48,"Privado","Soltero","Personal administrativo","Female",37,"United-States"
60777,51,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
60877,29,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",40,"United-States"
60977,36,"Publico-Municipal","Separado","Ejecutivo y Gerencial","Male",40,"United-States"
61077,17,"Privado","Soltero","Servicios generales","Female",21,"United-States"
61177,52,"Privado","Divorciado","Personal especializado","Female",60,"United-States"
61277,24,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",40,"United-States"
61377,24,"Privado","Casado","Personal de aseo","Male",50,"United-States"
61477,26,"Publico-Municipal","Soltero","Personal especializado","Male",40,"United-States"
61577,27,"Privado","Soltero","Servicios generales","Female",20,"United-States"
61677,39,"Privado","Soltero","Personal de aseo","Male",60,"United-States"
61777,30,"Privado","Casado","Transporte","Male",45,"United-States"
61877,50,"Independiente","Casado","Ejecutivo y Gerencial","Male",32,"United-States"
61977,52,"Independiente","Casado","Ventas","Male",55,"United-States"
62077,46,"Privado","Casado","Personal especializado","Male",45,"United-States"
62177,23,"Privado","Soltero","Ventas","Female",20,"United-States"
62277,45,"Privado","Viudo","Servicios generales","Female",20,"United-States"
62377,65,"Privado","Viudo","Personal de seguridad","Female",24,"United-States"
62477,29,"Privado","Casado","Transporte","Male",55,"United-States"
