Codigo;Edad;Empleado;Estado Civil;Ocupacion;Genero;Horas por semana;Pais
415977;46;Privado;Divorciado;Personal de seguridad;Femenino;28;Ecuador
416977;23;Privado;Soltero;Servicios generales;Femenino;35;Vietnam
417277;50;Publico-Municipal;Divorciado;Servicios generales;Femenino;49;Republica Dominicana
417377;46;Privado;Casado;Apoyo técnico;Masculino;40; 
418177;23;Privado;Soltero;Transporte;Masculino;40;Haiti
418377;67;Privado;Casado;Ventas;Masculino;40;Canada
419877;51;Publico-Departamental;Casado;Servicios de Telecomunicaciones;Masculino;70; 
421977;24;Privado;Soltero;Ventas;Masculino;49;EL Salvador
423477;30;Privado;Soltero;Personal especializado;Femenino;60;Peru
424577;42;Independiente;Casado;Ventas;Masculino;40; 
426377;20;Privado;Soltero;Personal administrativo;Femenino;40;Vietnam
428177;30;Privado;Casado;Personal de aseo;Masculino;40;Mexico
428277;64;Publico-Departamental;Viudo;Servicios generales;Femenino;30;Puerto Rico
428777;32;Privado;Soltero;Personal administrativo;Femenino;40;Jamaica
429277;32;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
430277;25;Privado;Soltero;Agricultura;Masculino;30; 
430477;37;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Cambodia
431177;21;Privado;Soltero;Apoyo técnico;Femenino;25;Ecuador
431677;56;;Casado;;Masculino;40;Nicaragua
432677;25;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
432777;64;Privado;Casado;Transporte;Masculino;53; 
433377;36;Privado;Casado;Personal especializado;Masculino;50;Canada
433877;33;;Soltero;;Masculino;80;Filipinas
436277;25;Privado;Casado;Personal de aseo;Masculino;40;Jamaica
436877;33;Privado;Casado;Personal de inspeccion ;Masculino;40;España
437077;22;;Soltero;;Femenino;40;Iran
437577;31;Independiente;Casado;Personal especializado;Masculino;50;Puerto Rico
438277;48;Independiente;Casado;Ejecutivo y Gerencial;Masculino;40;Jamaica
438577;27;Privado;Casado;Personal de inspeccion ;Masculino;46;Canada
439277;30;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
439777;17;Privado;Soltero;Ventas;Femenino;10; 
440477;31;Privado;Casado;Ventas;Masculino;50;España
440677;45;Privado;Casado;Ejecutivo y Gerencial;Masculino;40; 
441077;19;;Soltero;;Femenino;12;España
442677;29;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Canada
442977;58;Privado;Casado;Personal administrativo;Masculino;40;Mexico
443477;52;Publico-Nacional;Casado;Personal especializado;Masculino;40;Iran
444877;25;Privado;Soltero;Ejecutivo y Gerencial;Femenino;40;Yugoslavia
445677;48;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Italia
445777;33;Publico-Nacional;Casado;Personal especializado;Masculino;60;Canada
446377;28;Privado;Casado;Ventas;Masculino;60; 
448177;30;Privado;Casado;Ventas;Masculino;40;India
448677;27;Privado;Casado;Personal administrativo;Femenino;40;Jamaica
448877;20;Privado;Soltero;Servicios generales;Masculino;12;Canada
448977;25;Privado;Soltero;Personal especializado;Femenino;36;Canada
450977;25;Privado;Soltero;Personal de aseo;Masculino;40;Peru
451177;46;Privado;Divorciado;Servicios generales;Femenino;10; 
451377;29;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;30;India
452477;57;Publico-Municipal;Casado;Personal especializado;Masculino;35;India
453377;25;Privado;Divorciado;Personal de aseo;Femenino;40;Filipinas
453977;20;Privado;Soltero;Ventas;Femenino;24;Filipinas
456377;29;Privado;Soltero;Servicios generales;Femenino;40;Mexico
457977;48;Privado;Divorciado;Servicios generales;Femenino;40; 
459977;24;Publico-Nacional;Casado;Personal especializado;Femenino;10;China
460077;46;Independiente;Casado;Personal de inspeccion ;Masculino;40; 
461177;30;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
462677;47;Privado;Casado;Personal especializado;Masculino;55;España
463077;45;Privado;Casado;Personal administrativo;Femenino;24;Canada
463677;28;Privado;Soltero;Personal especializado;Masculino;40;Francia
464077;30;Publico-Municipal;Soltero;Personal especializado;Masculino;45; 
464377;21;Privado;Soltero;Servicios generales;Masculino;48;Mexico
464877;33;Privado;Soltero;Personal de aseo;Masculino;40;Jamaica
465777;37;Publico-Municipal;Casado;Personal especializado;Femenino;40; 
465977;18;Privado;Soltero;Servicios generales;Femenino;40; 
467277;46;Privado;Casado;Ventas;Masculino;35; 
469277;56;Privado;Casado;Personal administrativo;Masculino;30;Canada
469877;27;Privado;Soltero;Servicios generales;Masculino;35;Guatemala
469977;23;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
470177;26;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;48;Guatemala
470677;40;Privado;Divorciado;Personal de inspeccion ;Femenino;48;Mexico
471977;46;Privado;Viudo;Servicios generales;Femenino;30;Mexico
472377;24;Privado;Soltero;Ventas;Masculino;40;Republica Dominicana
472577;37;Independiente;Casado;Ventas;Masculino;77;Vietnam
472777;31;Privado;Casado;Transporte;Masculino;45;EL Salvador
473377;23;Privado;Soltero;Agricultura;Masculino;36;Mexico
473477;29;Privado;Soltero;Personal administrativo;Masculino;35;Mexico
473577;22;Privado;Soltero;Servicios generales;Femenino;40;Mexico
476677;30;Privado;Casado;Personal de inspeccion ;Masculino;60;Irlanda
476977;40;Publico-Departamental;Casado;Apoyo técnico;Masculino;40;Filipinas
477377;66;Publico-Municipal;Divorciado;Servicios generales;Femenino;40; 
478677;25;Privado;Soltero;Mantenimiento y Reparaciones generales;Femenino;40;Cambodia
478777;24;Privado;Soltero;Transporte;Masculino;30; 
480177;29;Privado;Casado;Transporte;Masculino;40;Mexico
480477;27;Privado;Soltero;Servicios generales;Femenino;35;Filipinas
480877;42;Publico-Municipal;Divorciado;Ventas;Masculino;50;Puerto Rico
481477;59;Privado;Casado;Personal de inspeccion ;Masculino;30;Italia
482777;20;Privado;Soltero;Personal administrativo;Femenino;40;Vietnam
482877;34;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;54; 
483177;52;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
485577;25;Privado;Soltero;Apoyo técnico;Femenino;40;Filipinas
486277;48;Privado;Soltero;Personal de inspeccion ;Masculino;40;Republica Dominicana
486777;33;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;EL Salvador
488277;25;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
490677;43;Privado;Casado;Ejecutivo y Gerencial;Femenino;36;Portugal
491477;23;Privado;Soltero;Personal de aseo;Femenino;40;Cuba
492077;23;Privado;Soltero;Personal administrativo;Femenino;24;Vietnam
496177;17;Publico-Municipal;Soltero;Personal especializado;Femenino;20;Puerto Rico
497377;30;Privado;Casado;Personal especializado;Masculino;40;China
497477;37;Privado;Casado;Agricultura;Masculino;35;Mexico
498077;34;Privado;Casado;Personal de aseo;Masculino;40;Guatemala
499677;43;Privado;Soltero;Personal de inspeccion ;Femenino;40;Mexico
501377;33;Publico-Nacional;Soltero;Personal especializado;Masculino;30;Japon
502077;22;Privado;Soltero;Personal de aseo;Masculino;40;Mexico
502677;57;Independiente;Casado;Ventas;Masculino;40;Cuba
502977;52;Privado;Casado;Agricultura;Masculino;49;Mexico
503177;29;Privado;Soltero;Servicios generales;Masculino;30;Canada
504977;30;Privado;Separado;Agricultura;Masculino;45;Mexico
506677;33;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
508277;37;Privado;Soltero;Transporte;Masculino;40; 
508477;25;Privado;Soltero;Personal administrativo;Femenino;40;Jamaica
509377;38;Privado;Divorciado;Mantenimiento y Reparaciones generales;Masculino;58;Polonia
511377;39;Privado;Casado;Transporte;Masculino;40;Polonia
511977;32;Privado;Casado;Ventas;Masculino;40;Puerto Rico
513377;23;Privado;Soltero;Ejecutivo y Gerencial;Femenino;35;Canada
514277;58;Privado;Soltero;Transporte;Masculino;40;Canada
518177;36;Privado;Divorciado;Personal especializado;Femenino;45; 
518677;21;Privado;Soltero;Ventas;Masculino;20; 
519577;38;Privado;Casado;Personal de inspeccion ;Masculino;40;Cuba
519777;40;Publico-Nacional;Casado;Personal especializado;Masculino;40;España
520277;76;Independiente;Casado;Personal especializado;Masculino;30; 
520677;30;Privado;Soltero;Personal especializado;Masculino;50;Iran
522077;51;Independiente;Casado;Ejecutivo y Gerencial;Femenino;35;España
523577;42;Independiente;Casado;Personal administrativo;Femenino;35; 
524277;50;Privado;Casado;Servicios generales;Femenino;40;Cuba
524777;30;Privado;Divorciado;Personal administrativo;Femenino;35;Canada
525577;23;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
525877;28;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;43;Mexico
527977;34;Privado;Casado;Personal de aseo;Masculino;40;Mexico
528777;25;Privado;Separado;Personal de aseo;Masculino;40;EL Salvador
530277;57;Privado;Casado;Personal de inspeccion ;Masculino;40;Polonia
531077;41;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;60; 
532677;29;Privado;Soltero;Personal de aseo;Masculino;30;Mexico
533177;58;Privado;Casado;Servicios generales;Masculino;40;España
533277;53;Privado;Soltero;Ejecutivo y Gerencial;Masculino;40;Cuba
534177;74;;Casado;;Masculino;56;Mexico
534877;35;Privado;Casado;Personal de inspeccion ;Masculino;40; 
537577;55;Privado;Casado;Servicios de Telecomunicaciones;Masculino;40; 
538677;61;Privado;Divorciado;Personal de aseo;Masculino;40;Puerto Rico
539677;22;Privado;Soltero;Personal administrativo;Femenino;10;Vietnam
540277;25;Privado;Soltero;Transporte;Masculino;40; 
541677;23;Privado;Soltero;Personal administrativo;Femenino;40;Vietnam
542577;32;Privado;Soltero;Servicios generales;Masculino;40;España
543677;52;Privado;Casado;Personal de inspeccion ;Femenino;30;China
544277;46;Privado;Casado;Mantenimiento y Reparaciones generales;Femenino;45;Italia
545177;21;Privado;Soltero;Ventas;Femenino;40; 
545377;28;Privado;Soltero;Personal administrativo;Femenino;16;EL Salvador
546477;53;Privado;Casado;Personal de inspeccion ;Femenino;40;Colombia
547277;60;;Viudo;;Masculino;35;Polonia
549277;27;Privado;Soltero;Servicios de Telecomunicaciones;Masculino;40;Japon
549377;55;;Divorciado;;Femenino;40;Inglaterra
550477;21;Privado;Soltero;Personal de inspeccion ;Masculino;40;Mexico
551177;27;Privado;Soltero;Servicios generales;Masculino;35;Republica Dominicana
551477;55;Privado;Divorciado;Ventas;Femenino;40;Inglaterra
552677;34;Privado;Soltero;Ejecutivo y Gerencial;Femenino;40;Filipinas
554177;50;Privado;Casado;Personal de aseo;Masculino;55; 
556177;27;Privado;Casado;Personal especializado;Masculino;40;Cambodia
559377;30;Independiente;Soltero;Ventas;Masculino;40;España
560577;23;Privado;Soltero;Servicios generales;Masculino;40;Filipinas
561877;26;Privado;Soltero;Ejecutivo y Gerencial;Femenino;40;Polonia
562077;32;Privado;Casado;Servicios generales;Masculino;25;Irlanda
563077;46;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;India
563777;42;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Puerto Rico
564877;30;Privado;Soltero;Personal administrativo;Masculino;38; 
566477;53;Publico-Municipal;Divorciado;Mantenimiento y Reparaciones generales;Masculino;40; 
566577;33;Privado;Separado;Personal de aseo;Masculino;35;Puerto Rico
568477;41;Privado;Divorciado;Apoyo técnico;Femenino;30; 
569977;51;Privado;Casado;Personal de inspeccion ;Masculino;40;Filipinas
571077;37;Publico-Departamental;Casado;Personal especializado;Masculino;72; 
571777;19;Privado;Soltero;Servicios generales;Masculino;50;Guatemala
573577;49;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Portugal
574077;20;Privado;Soltero;Personal de seguridad;Masculino;40;Mexico
574177;31;Privado;Casado;Servicios generales;Masculino;55;Mexico
574277;46;Privado;Soltero;Personal de inspeccion ;Masculino;40;Puerto Rico
575577;48;Privado;Casado;Personal especializado;Masculino;45;Canada
577277;46;Privado;Casado;Apoyo técnico;Masculino;40;Filipinas
578777;43;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;42;China
578877;52;Publico-Nacional;Divorciado;Personal administrativo;Femenino;40;Inglaterra
581177;25;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
581377;44;Privado;Divorciado;Transporte;Masculino;20;Haiti
582477;38;Independiente;Casado;Personal de inspeccion ;Masculino;70; 
583577;58;Privado;Casado;Servicios generales;Masculino;38;Cuba
584077;48;Privado;Casado;Ejecutivo y Gerencial;Masculino;60;Grecia
584277;50;Privado;Casado;Personal especializado;Masculino;60; 
584377;25;Privado;Soltero;Personal de seguridad;Femenino;40;Guatemala
585577;40;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
586177;27;Privado;Casado;Personal de aseo;Masculino;40;Mexico
587177;51;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;50;Republica Dominicana
587877;37;Privado;Casado;Agricultura;Masculino;85;Mexico
588477;58;Independiente;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Grecia
590077;23;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;EL Salvador
591277;22;Privado;Soltero;Personal administrativo;Masculino;25;Grecia
595977;59;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
596477;36;Privado;Soltero;Personal de seguridad;Femenino;28; 
596977;64;Independiente;Casado;Personal especializado;Masculino;60;Canada
597277;53;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
597677;62;Privado;Casado;Agricultura;Masculino;24;Mexico
598177;38;Privado;Casado;Ejecutivo y Gerencial;Masculino;50;Japon
599877;24;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;60;Mexico
600677;41;Privado;Casado;Ejecutivo y Gerencial;Masculino;40; 
600777;33;Privado;Casado;Agricultura;Masculino;40;Filipinas
603977;43;Privado;Casado;Servicios generales;Masculino;60;Japon
604177;25;Privado;Casado;Apoyo técnico;Masculino;40;Mexico
604477;25;Privado;Soltero;Servicios generales;Masculino;40;Polonia
604577;22;Privado;Soltero;Personal administrativo;Femenino;30;Jamaica
605177;65;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Grecia
605877;37;Privado;Casado;Agricultura;Masculino;40;Mexico
606077;35;;Divorciado;;Femenino;16; 
606677;45;Independiente;Casado;Ejecutivo y Gerencial;Masculino;40;China
606877;22;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
612677;40;Privado;Soltero;Apoyo técnico;Femenino;48;Filipinas
613077;63;Privado;Casado;Personal especializado;Masculino;40; 
613277;22;;Casado;;Femenino;40;Mexico
613677;32;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Inglaterra
615177;31;Independiente;Casado;Ejecutivo y Gerencial;Femenino;70;España
617477;79;Privado;Casado;Personal especializado;Masculino;35;EL Salvador
617677;30;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Vietnam
617777;27;Privado;Casado;Ventas;Masculino;25; 
618377;29;Publico-Municipal;Soltero;Ejecutivo y Gerencial;Masculino;40;Iran
618777;43;Privado;Casado;Servicios generales;Femenino;35; 
620477;50;Privado;Separado;Personal especializado;Femenino;60;Puerto Rico
621377;43;Privado;Casado;Apoyo técnico;Masculino;40;Jamaica
622077;46;Privado;Casado;Personal administrativo;Masculino;40;India
624377;27;Privado;Soltero;Personal especializado;Femenino;48; 
624777;23;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;37;Mexico
627077;24;Privado;Casado;Personal especializado;Femenino;40;Filipinas
627577;35;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
628977;32;Privado;Soltero;Ejecutivo y Gerencial;Masculino;40;Jamaica
629677;40;Independiente;Casado;Ejecutivo y Gerencial;Femenino;30;Iran
631577;31;;Casado;;Masculino;40;Filipinas
632077;38;Privado;Casado;Servicios generales;Masculino;35; 
632277;20;Privado;Soltero;Ventas;Masculino;8;India
632977;20;Privado;Soltero;Personal administrativo;Masculino;40;Yugoslavia
633277;39;Privado;Casado;Ejecutivo y Gerencial;Femenino;35;Puerto Rico
633877;46;Privado;Casado;Transporte;Masculino;70;Canada
636177;42;Privado;Soltero;Personal de seguridad;Femenino;40; 
636577;33;Privado;Soltero;Ejecutivo y Gerencial;Femenino;55; 
637777;30;Privado;Soltero;Personal especializado;Masculino;40; 
638877;64;Privado;Casado;Personal especializado;Masculino;60;China
639477;37;Privado;Separado;Personal de seguridad;Femenino;16;Mexico
639677;24;Publico-Departamental;Soltero;Apoyo técnico;Femenino;40; 
642277;30;Privado;Casado;Personal especializado;Masculino;40;Haiti
642377;44;Privado;Separado;Personal administrativo;Femenino;40;Puerto Rico
642577;58;Privado;Casado;Ventas;Femenino;40;Grecia
643477;27;Privado;Casado;Agricultura;Masculino;24;Mexico
646177;59;Privado;Casado;Personal administrativo;Femenino;20;Puerto Rico
648677;53;Independiente;Casado;Ventas;Masculino;40;Mexico
649477;50;Independiente;Viudo;Ejecutivo y Gerencial;Femenino;48;España
650677;37;Privado;Separado;Servicios generales;Femenino;36;Filipinas
652277;28;;Separado;;Femenino;40;Mexico
652577;49;Independiente;Divorciado;Personal especializado;Masculino;80;Mexico
652877;36;Privado;Soltero;Transporte;Masculino;55;Iran
653377;49;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;50;Canada
653477;35;Privado;Soltero;Personal especializado;Masculino;55; 
